지명,평점,상세설명,mapx,mapy,이미지링크,주소,카테고리
하남 이성산성,4.2,역사적 장소,127.18922761908271,37.52321740670229,https://lh6.googleusercontent.com/-NDG7e1sCiSg/WZpU8tprLYI/AAAAAAAAFTk/NYmu9ZXruEMqX3jjQvKKLCGzV1teR0XKACLIBGAYYCw/w464-h260-n-k-no/,경기도 하남시 춘궁동,도로시설>방면정보
검단선사박물관,4.0,박물관 및 선사 시대,126.69871420486066,37.59447778518799,https://lh3.googleusercontent.com/proxy/TGtf26WOu1yTQmdjRLMlmCuHfOLf--DR8gb9QHtikF9Mu7N9Paz6vLysFFI5Er38VphJfzInehAzoJ12M9vwBCuMJV4kYt3YYEDiJWMQtHIoXF9F7Pk7WmSqyazOC-fFGy6oH4GzOslksWPrjS6SqctfZHQ=w464-h260-n-k-no,인천광역시 서구 원당동 824-11,"여행,명소>박물관"
홍지문 및 탕춘대성,3.9,역사적 장소,126.95660589540745,37.59889267014515,https://lh5.googleusercontent.com/-rAzRH4p_ddI/W73r3aLHyXI/AAAAAAAADW0/jhlXOM4b-twmRNjbtrghZsOfTaprlbG5wCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 서대문구 홍제동 산4-5,"여행,명소>성곽문"
창덕궁 향나무,5.0,기념건축물,126.98956384577652,37.579329165484054,https://lh6.googleusercontent.com/-ChWhsD-0FUw/XcwFYotvM3I/AAAAAAAAmto/PsKRwN4qd-AyHjm2AwN6bwaQW9cteiiCACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 와룡동,"여행,명소>기념물"
영신군 이이묘,3.7,역사적 장소,126.72058736391008,37.53442035764087,https://lh3.googleusercontent.com/-zUMv0Vr3uvI/XLvlPfL9ykI/AAAAAAAA3e8/4u2CcpHYpMQVyaBPBkSjtVs0rd06ypXnACLIBGAYYCw/w464-h260-n-k-no/,인천광역시 계양구 작전동,"여행,명소>릉,묘,총"
북한산 신라 진흥왕 순수비,4.3,기념건축물,126.95622227306524,37.625568881685176,https://lh3.googleusercontent.com/-MiiXbr85gXk/XH-lkvN4IqI/AAAAAAAAwok/biXbZP7rYbo5GOJ5SqKNscCpLSDMvi6JwCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 구기동,"여행,명소>문화재"
동대문,4.2,성곽의 유서 깊은 문,127.00982378862696,37.5711930015918,https://t1.gstatic.com/images?q=tbn:ANd9GcRwUh3-pDPtAe25xVnL7Asx4E9W1uHiJM4AytVPyYR2LZi6FOuckUsfCAkP6wVbr6YFL3U3lF9okVElgQ,서울특별시 종로구 종로6가 69,"여행,명소>기념물"
행주대첩비,4.0,역사적 장소,126.82593937689096,37.599964256662524,https://lh4.googleusercontent.com/-kav-3QBc2pg/WnJtQUIq-SI/AAAAAAAAAMc/jBa6VHzw8Zsr6gHwOKUzkqV6REMdLPrdQCLIBGAYYCw/w464-h260-n-k-no/,경기도 고양시 덕양구 행주내동,"여행,명소>기념물"
서울 문묘 은행나무,4.4,기념건축물,126.99591939503789,37.58577170257023,https://t1.gstatic.com/images?q=tbn:ANd9GcR1Ipi29-MoeUmwfDQHSjV5w8_JXOERIpCjbuJFEAyS8fBxMh5_RMlmrgvQVZN6-1eBXH8EqipDaLk6hQ,서울특별시 종로구 명륜3가,"여행,명소>기념물"
탑골공원,3.7,공원 및 역사,126.98831692233219,37.57106496172763,https://lh5.googleusercontent.com/-iFVVdfEOxgM/WpJgGccI3mI/AAAAAAAAXIY/xcPMGsSLYyIQ5lWjnVSDgxb3VUolV2Q4wCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 종로2가 38-1,"여행,명소>도시,테마공원"
성균관 명륜당,4.4,역사적 장소,126.99582241936008,37.58624843002331,https://lh3.googleusercontent.com/proxy/iuf26PF21RLflMWYvyQj3WFsIGZamsgG7TUQxSzSflqZb2j6JXOpH1bGpAl1kzeAeo17HkJzznWCn93_scAqSc_aPlj48S19pLRnr-NeCyiZn-vrLF3Lto3bimXYooAefrkrNLaMcpQIdZDeGQmqUebCXEE=w464-h260-n-k-no,서울특별시 종로구 명륜3가 53,대학교>부속건물
월드컵공원,4.4,공원,126.87894021186511,37.57186225448272,https://lh6.googleusercontent.com/proxy/2s_YmW7sm7uxOO8NFvZPVENgvKK4VczhtTs960ifbksbRqh6x7Wa9A8ghyLXOpFf0VGxND2CSyIUrEiiLRoWY6KgygQOXcF8YYO3eW43Uu47tqIrThDGpx8DkMA24BAUQB-20qu2K4yJIwgSUygf5AskHus=w464-h260-n-k-no,서울특별시 마포구 상암동 481-6,"여행,명소>테마공원"
원마운트,3.8,겨울과 여름 액티비티를 모두 즐길 수 있는 테마파크,126.754559310362,37.66463799783049,https://lh5.googleusercontent.com/proxy/vi4GwRLjdi5ytVi66tmMwsE52SvbHsFpr9Yt7SHJOlAZtjd3EAMenN3dihhcsdKEha4fR7JRJbcTVfHwTMpF69n4WrwB-ufRG4AWEr-7vo4zCqJ-ytPmSRaoc4xLWvjeLSQ7M6llGx21aMREKFF1Mmq0zFE=w464-h260-n-k-no,경기도 고양시 일산서구 대화동 2606,"여행,명소>테마파크"
국회의사당,3.4,건축,126.91422635749672,37.53197829466348,https://lh5.googleusercontent.com/proxy/kxL7ktpWLRKXQIJZjNCnXJ5LvmoTQPgPUnTvuhscTWCugZ8WdsBVDizVsTwBDz78D4a59PP0h7Ddy9TXJF3UEaS2xrplCKcPmPeyl9-eEZ3cMZ24MZKQRkNeFH2uX1Z108XT6l2q8GShPvs8Q0HXJF3tzHRoYdo=w464-h260-n-k-no,서울특별시 영등포구 여의도동 1,"공공,사회기관>중앙행정기관"
키자니아 서울,4.3,쇼핑,127.09659570376749,37.51096767368558,https://lh4.googleusercontent.com/-cAoIKLW_PCU/XaBii7ApIGI/AAAAAAAAIVs/YNSRCEZDvAIuR0MzlKHTp55AOTT9qLU8gCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 송파구 잠실동 40-1,"여행,명소>체험,홍보관"
서울역사박물관,4.4,박물관 및 역사,126.97046543049514,37.5701990116095,https://lh5.googleusercontent.com/-jiok7MZEM2k/WcL-v3-TzZI/AAAAAAAAHYg/LpRghJ18BWsfzLgug9RyzbUqiXu57FhJgCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 신문로2가 2-1,"여행,명소>박물관"
대림미술관,4.2,"미술관, 박물관 및 예술",126.97338651667172,37.5775949268212,https://lh3.googleusercontent.com/-SiYH5scLILU/WVt_8aSOUsI/AAAAAAABp5k/IwnKrpulW7MbCmPiUS6YdTTL6tCpyPWvACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 통의동 35-1,"문화,예술>미술관"
박물관은살아있다 인사동점,4.2,"박물관, 예술 및 미술관",126.98720777272536,37.57188442250556,https://lh6.googleusercontent.com/-S07lICzZkxI/XKaGWbWfkmI/AAAAAAABFU0/KZeyWA1xlN0J3nYiaAOPb9aN2OmGN4L_gCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 인사동 43,"여행,명소>테마파크"
뮤지엄김치간,4.1,박물관,126.98482970862754,37.57361204418864,https://lh4.googleusercontent.com/-77e-6fvfOes/V_i8l839dtI/AAAAAAAAxrM/2vgWoPkGe4ssnJy29vSw6r7gLRUOgmV_wCLIB/w464-h260-n-k-no/,서울특별시 종로구 관훈동 196-10,"여행,명소>박물관"
대한민국역사박물관,4.4,박물관 및 역사,126.97783977758027,37.5739843070392,https://lh3.googleusercontent.com/-rupiVxP9K-U/WVCdV94m5CI/AAAAAAAAA2E/Bds4hBod594PSpMHYYyqVNLmaj02iTCvACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 세종로 82-1,"여행,명소>박물관"
러브뮤지엄 Love Museum,4.5,박물관 및 미술관,126.9218219006548,37.553753878551,https://lh5.googleusercontent.com/-4eGaoat5yGc/VmZ5UakFjQI/AAAAAAAAAG8/6Xf9LxVqOJQKSF2fHa93ctcqPHGgUU1pQCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 마포구 서교동 357-1,"문화,예술>미술관"
롯데월드 민속박물관,4.1,문화 및 역사 전시관,127.09667314086401,37.511112434345975,https://lh6.googleusercontent.com/-1PdFzpiFjes/XXzPTW_ke3I/AAAAAAAAv34/QnkDxjQ8ucQ4z6445TAzTwgKqNrgq20mwCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 송파구 잠실동 40-1,"여행,명소>박물관"
한국가구박물관,4.6,박물관,126.99305679076566,37.5999297034998,https://lh3.googleusercontent.com/--alvltDLfyM/XMVsijnjU1I/AAAAAAABLEE/3XT5BdG6MOgzMaYScwoLCxXrRJUyU5MCgCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 성북구 성북동 330-577,"여행,명소>박물관"
국립한글박물관,4.5,박물관,126.98094571368026,37.52124593825707,https://lh3.googleusercontent.com/-vL3S0NInztA/WZVv5YrqqPI/AAAAAAADZaM/ZCESo3yZSHIDKYVEBrZFzaFxhoLdNcRaQCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 용산구 용산동6가 412-6,"여행,명소>박물관"
한국은행 화폐박물관,4.4,박물관,126.98054839721908,37.5621229572483,https://lh3.googleusercontent.com/-6WioJOh4iv0/WVBXJrA-QgI/AAAAAAADO6A/37jGHmWE_5sfPX0BeiTWbahhYwzpTbyuACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 중구 남대문로3가 110,"여행,명소>박물관"
청계천박물관,4.2,박물관,127.03495376237902,37.5712836811105,https://lh4.googleusercontent.com/-gqyQsnmPS0E/W_N5oHYtBqI/AAAAAAABydQ/n5FNzmMtt0YdeieQnppGraTIcQeDDZgZQCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 성동구 마장동 527-4,"여행,명소>박물관"
코엑스 아쿠아리움,4.3,"펭귄, 해양 포유류, 토종 물고기",127.05841191476581,37.513427134633346,https://lh3.googleusercontent.com/-3FDECTppu5A/XGEhvLHH0oI/AAAAAAAADWw/xCVEeIJkKBkyUX4L0ddK0nbBk1x6k_ihQCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 강남구 삼성동 159,"관람,체험>아쿠아리움"
서대문형무소역사관,4.6,역사 및 박물관,126.95625747734675,37.574345339457174,https://t0.gstatic.com/images?q=tbn:ANd9GcR7l5a_N9_pDrIbtgq5pE5kxgetE6rg7k1HMrJHjjydZNGfBWjIrfqQqxJ6ZMRqWjMFKT83lpQPrRKmXw,서울특별시 서대문구 현저동 101,"여행,명소>박물관"
서대문자연사박물관,4.2,공룡이 있는 자연사 박물관,126.93763639760795,37.57663026509236,https://lh6.googleusercontent.com/-VOkwOKtNBr8/Wq77iJUYOSI/AAAAAAAA0mI/tW8nrI5e5-AroGBptXrGoLtm59clj6MugCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 서대문구 연희동 141-52,"여행,명소>박물관"
한양도성박물관,4.2,박물관,127.00857783383944,37.57295761387261,https://lh4.googleusercontent.com/-dmgm3NmcUdk/WyBi5jN3zKI/AAAAAAAAnqI/4yvOyN5g2NA0nGSHNEKaVKYHHSxva5Y4ACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 종로6가 70,"여행,명소>박물관"
농업박물관,4.1,박물관,126.9683487168611,37.56690076866369,https://lh3.googleusercontent.com/-jvJgcJij2tM/WjCfUXs6FoI/AAAAAAAD3rU/zMgkZDVRHq8OVBveiyKQWNUfjhGTSmeRACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 중구 충정로1가 75-1,"여행,명소>박물관"
쇳대박물관,2.0,박물관,127.00823399750507,37.5775500473659,https://lh3.googleusercontent.com/-7jn2T60xopc/WPBgfykTMxI/AAAAAAAAEQo/HmiTnfxwFT8R7br3HTE9fFmHcOvxVJWvACLIB/w464-h260-n-k-no/,서울특별시 종로구 이화동 9-620,"여행,명소>박물관"
호림박물관,4.1,"박물관, 예술 및 미술관",126.91824183651102,37.48104291444045,https://lh6.googleusercontent.com/-YZU7bfkIQb0/XNK0E4rnT6I/AAAAAAAAH-0/4uvSrDO2UjYDVu25G-PaRx7rgJJBaxWFwCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 관악구 신림동 1707,"여행,명소>박물관"
허준박물관,4.1,박물관,126.85110767001974,37.567909759620996,https://lh5.googleusercontent.com/-G4hl1eyBs9M/XVd8dhW6oSI/AAAAAAAAK7c/i_SBRjX53r4mipjaXbTzonQRgrL0od5hACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 강서구 가양동 26-5,"여행,명소>박물관"
돈의문박물관마을,4.3,박물관,126.96881893673358,37.56892320308674,https://lh5.googleusercontent.com/-scz08Di8vOg/XTpuY4e9YoI/AAAAAAAAgPQ/SgKZkM6i46Iri1fRQTlPEd4u5bv817yPwCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 신문로2가 7-24,"여행,명소>체험마을"
국립민속박물관 어린이박물관,4.3,박물관 및 어린이 박물관,126.97888758591996,37.58182340225187,https://lh3.googleusercontent.com/-vVjTqjhGowo/XQiiaMkOMII/AAAAAAAADaU/y7CzCXnELxcIw7hC7TI-xfPTEjvlBSyEwCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 세종로 1-1,"여행,명소>박물관"
피규어뮤지엄w,4.2,액션 피규어와 장난감이 전시되어 있는 현대식 박물관,127.04037986029356,37.52591498619372,https://lh4.googleusercontent.com/-zJs0kvYFr4o/Xc4n_meTWGI/AAAAAAABgqM/iAl-xUlwwaAqRWTvnwvOPh4rGv_RUn8QQCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 강남구 청담동 84-9,"여행,명소>박물관"
떡박물관,3.8,박물관,126.99070863967702,37.575031969385144,https://lh3.googleusercontent.com/-SyRyj77ix_8/WuPasleKDyI/AAAAAAAAQi8/FFYlZ6vBCXkCR7jX-3IsQdy56pvf6FN0QCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 와룡동 164-2 인산빌딩,"여행,명소>박물관"
국립중앙박물관,4.6,어린이 박물관 및 미술관,126.98041989725186,37.5241427824613,https://lh4.googleusercontent.com/proxy/Q6bNI6adRKwOGZmhx6zFKjRSstTr87yew3xnA7IPAap1nUBJIjK6MnR9Qs7Mf4E2DtYT2A8EugunR1l05WB56p09PzyNFb-IIg8kl3QyfndBLRpxfLWns_YlEmv7djF96oi-7XlTUo2bSUupwIO_dZ2QaOo=w464-h260-n-k-no,서울특별시 용산구 용산동6가 168-6,"여행,명소>박물관"
시몬느 핸드백 박물관,4.1,박물관,127.02306790602663,37.519141511688105,https://lh3.googleusercontent.com/-7DL3IJJ7nuM/W8xjYo6xuFI/AAAAAAAAG3Q/idnbqwYAhEYEn_oK_i_dtn0T7DF1Ht0dACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 강남구 신사동 536-17,"여행,명소>박물관"
전쟁과여성인권박물관,4.7,박물관 및 역사,126.91489329467922,37.560159941120574,https://lh6.googleusercontent.com/-xAIa0YhBw2w/XVKbefm9ZEI/AAAAAAACRFY/d8CLy90HHws3ODYSHeSjwTQ1vItS9tLJwCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 마포구 성산동 39-13,"여행,명소>박물관"
석파정,4.4,미술관 및 예술,126.96330710507976,37.59501411807876,https://lh5.googleusercontent.com/-hxKM6h5iDsk/WZm592JRK6I/AAAAAAABv5M/dtkgNl1FmuwXYEKTLdN5ZEpqzSbh176gACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 부암동 201,"문화,예술>미술관"
경찰박물관,4.1,박물관,126.96965465289101,37.569065646464594,https://lh5.googleusercontent.com/-DJe7VDJSsSk/WVbXI41mvtI/AAAAAAAAZ1s/5CbDVL1_UEocuu1NKV0p_681lz7Iq1DZgCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 신문로2가 58,"여행,명소>박물관"
은평 역사한옥 박물관,3.9,박물관,126.93814772912287,37.64031083504935,https://lh5.googleusercontent.com/-M4_8_iblGAM/WuTwzrTd9RI/AAAAAAAARdI/IE2pq9YaHvcUTfuEYU0hYEScIytmozSJQCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 은평구 진관동 135-5,"여행,명소>박물관"
가회동 백인제 가옥,4.5,박물관 및 건축,126.98418725699872,37.58091396481192,https://lh3.googleusercontent.com/-ph462zosGyI/Wb4UH15ZHvI/AAAAAAAAG5U/UX5ACp3XuqsC2qCu1qhC_E9U2iJ7Aj5BgCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 가회동 93-1,"여행,명소>문화,유적"
서울약령시한의약박물관,4.3,박물관,127.03769780782969,37.58062285072504,https://lh5.googleusercontent.com/-X9Bd17ZPSns/W0wvhxP7xmI/AAAAAAAArp8/lsGyLRvQYyciaT6LnGrm400Q9Cc1jcy5wCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 동대문구 제기동 1082,"여행,명소>박물관"
부엉이박물관,3.8,박물관,126.98297014369655,37.58716572357737,https://lh4.googleusercontent.com/-yIN4aiimKQc/XQ8j7VFuF5I/AAAAAAAADtU/CRs1WL0OqwkH2gZNrN5qsbNgoZUIuYlqQCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 삼청동 27-21,"여행,명소>박물관"
북촌생활사박물관,4.0,박물관,126.98303948364116,37.58456231665028,https://lh6.googleusercontent.com/-0z1gZKZUF2M/WzxzlzeFczI/AAAAAAAASX8/2VuFXUJP_Kc0Yfbkh6MXYnSFmL73sMUpQCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 삼청동 35-177,"여행,명소>박물관"
충우곤충박물관,4.1,박물관,126.841824576793,37.53941859319928,https://lh5.googleusercontent.com/-ld6_-FIJRr0/VKJl6QDVHdI/AAAAAAAAACs/FUZgDXg0cRAlkqZvNYpiE3wNo1pkVAy4wCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 강서구 화곡1동 401-11,"여행,명소>박물관"
서울특별시 수도박물관,4.1,박물관,127.04283286074607,37.53848651149653,https://lh4.googleusercontent.com/-P4DC2UwL5f8/XNK_1gF_6oI/AAAAAAAADAo/PnDlABYaE5IKsq4-_poj5FVQ5PKvohqqQCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 성동구 성수동1가 642-1,"여행,명소>박물관"
한국미술박물관,4.5,"박물관, 불교, 예술 및 미술관",126.99128926810873,37.54284262686361,//www.google.com/maps/vt/data=aRyB3eeOoT_P9DUc4x9a8R-WRP-nFiblgaxQsUX5QmvesvnNCnkcoosPaaqoVIpy5aKdz-F2r7KxTZfiWkZSQuYPO-M6Qvfamw,서울특별시 용산구 이태원2동 260-19,"여행,명소>박물관"
활박물관,3.8,박물관,126.79753269808495,37.50083558776353,https://lh5.googleusercontent.com/-KzdnQimsNjo/XJjuFLkLoGI/AAAAAAAMwiU/0OipYLZyqlUJj4fdEvdcM6Zyg7FpZ9qLQCLIBGAYYCw/w464-h260-n-k-no/,경기도 부천시 춘의동 8,"여행,명소>박물관"
세계장신구박물관,3.6,박물관,126.98185303949973,37.58105606854339,https://lh6.googleusercontent.com/-nZXL06cH8TA/XNYIApGy7qI/AAAAAAABLD0/frreZowVYbI7JjIfhDrPMCWXqWVXvKSSACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 화동 75-3,"여행,명소>박물관"
신문박물관,3.9,"박물관, 역사 및 예술",126.97770343151223,37.569874381046226,https://lh3.googleusercontent.com/-bg-zMQc3-zM/V6w8qjak3SI/AAAAAAAAQyM/nu2Uqhi9qXI1XxzBR2FKGRW34oyT32LugCLIB/w464-h260-n-k-no/,서울특별시 종로구 세종로 139-5,"여행,명소>박물관"
청암민속박물관,3.6,박물관,126.94682271600948,37.72251668905836,https://lh6.googleusercontent.com/-WNYvxMaHxl0/WuZ9tZW9LJI/AAAAAAAAABg/I2K6wCq62Cs9bPuwaHLzhfh6DtQzpw-tgCLIBGAYYCw/w464-h260-n-k-no/,경기도 양주시 장흥면 일영리 36-3,"여행,명소>박물관"
북촌동양문화박물관,4.3,"박물관, 예술 및 미술관",126.98362554004294,37.58392761955839,https://lh6.googleusercontent.com/-M1RzNvLrzps/Wuj6XAMnlkI/AAAAAAAAAaU/t1KJswVsgsIGjwOUw3t7R6GnrOvUO1ILgCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 삼청동 35-91,"여행,명소>박물관"
